Bank;CardCompany;CloseDate;ExpirationDate;TotalARS;TotalUSD;CardNumber;CardOwner;CardTotalARS;CardTotalUSD;MovementType;OriginalDate;ReceiptNumber;Detail;CurrentInstallment;TotalInstallments;AmountARS;AmountUSD
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;235.900,00;0,00;CardMovement;2025-08-01;RCPT_000325;PAGE TURNER;;;26.600,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;235.900,00;0,00;CardMovement;2025-08-23;RCPT_000326;URBAN THREADS;;;15.700,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;235.900,00;0,00;CardMovement;2025-08-07;RCPT_000327;AQUA HOME;;;27.700,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;470.500,00;200,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;;;;;PastPayment;2025-08-12;;PREVIOUS TOTAL PAYMENT;;;-470.500,00;-200,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;641.050,00;0,00;CardMovement;2025-08-13;RCPT_000328;BARRIO FOODS;;;59.300,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;641.050,00;0,00;CardMovement;2025-08-10;RCPT_000329;RIVER MARKET;;;22.600,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;641.050,00;0,00;CardMovement;2025-08-17;RCPT_000330;BARRIO FOODS;;;54.600,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;641.050,00;0,00;CardMovement;2025-08-01;RCPT_000331;BARRIO FOODS;;;82.000,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;641.050,00;0,00;CardMovement;2025-08-08;RCPT_000332;NORTH GROCER;;;44.300,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;641.050,00;0,00;CardMovement;2025-08-16;RCPT_000333;URBAN WRAPS;;;11.600,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;641.050,00;0,00;CardMovement;2025-08-23;RCPT_000334;GARDEN BOWL;;;9.400,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;641.050,00;0,00;CardMovement;2025-08-07;RCPT_000335;URBAN WRAPS;;;11.100,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;641.050,00;0,00;CardMovement;2025-08-02;RCPT_000336;CLOUD PIZZA;;;26.600,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;641.050,00;0,00;CardMovement;2025-08-09;RCPT_000337;MORNING CUP;;;10.600,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;641.050,00;0,00;CardMovement;2025-08-08;RCPT_000338;CORNER SNACKS;;;4.200,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;641.050,00;0,00;CardMovement;2025-08-25;RCPT_000339;CORNER SNACKS;;;5.500,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;641.050,00;0,00;CardMovement;2025-08-14;RCPT_000340;HARBOR PHARMACY;;;16.900,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;641.050,00;0,00;CardMovement;2025-08-04;RCPT_000341;ATELIER NINE;;;85.200,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;641.050,00;0,00;CardMovement;2025-08-12;RCPT_000342;RIVER CINEMA;;;12.600,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;641.050,00;0,00;CardMovement;2025-08-21;RCPT_000343;HOME BASICS;;;43.100,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;641.050,00;0,00;CardMovement;2025-08-08;RCPT_000344;RUTA SERVICE;;;47.200,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;641.050,00;0,00;CardMovement;2025-08-20;RCPT_000345;CITY POWER CO;;;25.500,00;0,00
Santander;AMEX;2025-08-26;2025-09-03;876.950,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;641.050,00;0,00;CardMovement;2025-08-18;RCPT_000346;HOME BASICS DESK;1;4;68.750,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;461.400,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;;;;;PastPayment;2025-08-08;;PREVIOUS TOTAL PAYMENT;;;-461.400,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;437.100,00;0,00;CardMovement;2025-08-13;RCPT_000347;GREEN CART;;;24.800,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;437.100,00;0,00;CardMovement;2025-08-12;RCPT_000348;BARRIO FOODS;;;55.300,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;437.100,00;0,00;CardMovement;2025-08-18;RCPT_000349;RIVER MARKET;;;85.500,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;437.100,00;0,00;CardMovement;2025-08-19;RCPT_000350;CLOUD PIZZA;;;8.800,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;437.100,00;0,00;CardMovement;2025-08-13;RCPT_000351;GARDEN BOWL;;;13.300,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;437.100,00;0,00;CardMovement;2025-08-03;RCPT_000352;SUNSET NOODLES;;;14.700,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;437.100,00;0,00;CardMovement;2025-08-06;RCPT_000353;LATE TACO;;;25.400,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;437.100,00;0,00;CardMovement;2025-08-08;RCPT_000354;BLUE MUG;;;11.700,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;437.100,00;0,00;CardMovement;2025-08-12;RCPT_000355;OAK CAFE;;;4.100,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;437.100,00;0,00;CardMovement;2025-08-11;RCPT_000356;CORNER SNACKS;;;2.300,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;437.100,00;0,00;CardMovement;2025-08-15;RCPT_000357;CITY KIOSK;;;6.600,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;437.100,00;0,00;CardMovement;2025-08-05;RCPT_000358;HOME CLICK;;;103.300,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;437.100,00;0,00;CardMovement;2025-08-17;RCPT_000359;HOME CLICK;;;20.800,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;437.100,00;0,00;CardMovement;2025-08-14;RCPT_000360;RIVER CINEMA;;;21.700,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;437.100,00;0,00;CardMovement;2025-08-17;RCPT_000361;BRIGHT CELL MOBILE;;;21.100,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;437.100,00;0,00;CardMovement;2025-08-11;RCPT_000362;FIT APP PRO;;;7.800,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;437.100,00;0,00;CardMovement;2025-08-19;RCPT_000363;FIT APP PRO;;;9.900,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;859.150,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;;;;;PastPayment;2025-08-08;;PREVIOUS TOTAL PAYMENT;;;-859.150,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;587.950,00;0,00;CardMovement;2025-08-08;RCPT_000364;RIVER MARKET;;;68.100,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;587.950,00;0,00;CardMovement;2025-08-09;RCPT_000365;BARRIO FOODS;;;62.500,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;587.950,00;0,00;CardMovement;2025-08-15;RCPT_000366;NORTH GROCER;;;27.600,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;587.950,00;0,00;CardMovement;2025-08-11;RCPT_000367;BARRIO FOODS;;;28.800,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;587.950,00;0,00;CardMovement;2025-08-11;RCPT_000368;NORTH GROCER;;;68.900,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;587.950,00;0,00;CardMovement;2025-08-03;RCPT_000369;GARDEN BOWL;;;19.400,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;587.950,00;0,00;CardMovement;2025-08-01;RCPT_000370;URBAN WRAPS;;;22.600,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;587.950,00;0,00;CardMovement;2025-08-18;RCPT_000371;MORNING CUP;;;10.300,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;587.950,00;0,00;CardMovement;2025-08-06;RCPT_000372;MINI STOP;;;6.300,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;587.950,00;0,00;CardMovement;2025-08-05;RCPT_000373;MINI STOP;;;8.300,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;587.950,00;0,00;CardMovement;2025-08-08;RCPT_000374;ATELIER NINE;;;87.500,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;587.950,00;0,00;CardMovement;2025-08-07;RCPT_000375;RIVER CINEMA;;;32.400,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;587.950,00;0,00;CardMovement;2025-08-17;RCPT_000376;HOME BASICS;;;14.300,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;587.950,00;0,00;CardMovement;2025-08-07;RCPT_000377;FUEL POINT NORTH;;;44.200,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;587.950,00;0,00;CardMovement;2025-08-16;RCPT_000378;MOTION FITNESS CLUB;;;38.500,00;0,00
Visa Prisma;VISA;2025-08-22;2025-09-01;1.025.050,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;587.950,00;0,00;CardMovement;2025-08-18;RCPT_000379;PIXEL BAZAAR HEADPHONES;5;6;48.250,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;235.900,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;;;;;PastPayment;2025-09-12;;PREVIOUS TOTAL PAYMENT;;;-235.900,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;367.900,00;0,00;CardMovement;2025-09-07;RCPT_000380;GREEN CART;;;89.900,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;367.900,00;0,00;CardMovement;2025-09-15;RCPT_000381;GREEN CART;;;74.200,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;367.900,00;0,00;CardMovement;2025-09-06;RCPT_000382;SUNSET NOODLES;;;15.700,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;367.900,00;0,00;CardMovement;2025-09-18;RCPT_000383;URBAN WRAPS;;;7.000,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;367.900,00;0,00;CardMovement;2025-09-13;RCPT_000384;SUNSET NOODLES;;;16.100,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;367.900,00;0,00;CardMovement;2025-09-09;RCPT_000385;BLUE MUG;;;11.900,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;367.900,00;0,00;CardMovement;2025-09-20;RCPT_000386;OAK CAFE;;;9.900,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;367.900,00;0,00;CardMovement;2025-09-07;RCPT_000387;BLUE MUG;;;4.300,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;367.900,00;0,00;CardMovement;2025-09-14;RCPT_000388;CITY KIOSK;;;4.300,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;367.900,00;0,00;CardMovement;2025-09-20;RCPT_000389;CARE CLINIC;;;34.200,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;367.900,00;0,00;CardMovement;2025-09-02;RCPT_000390;URBAN CART;;;16.900,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;367.900,00;0,00;CardMovement;2025-09-03;RCPT_000391;PLAYHALL;;;15.900,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;367.900,00;0,00;CardMovement;2025-09-22;RCPT_000392;WARM LIGHTS;;;28.100,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;367.900,00;0,00;CardMovement;2025-09-22;RCPT_000393;CITY POWER CO;;;39.500,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;641.050,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;;;;;PastPayment;2025-09-12;;PREVIOUS TOTAL PAYMENT;;;-641.050,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;582.550,00;0,00;CardMovement;2025-09-19;RCPT_000394;RIVER MARKET;;;58.300,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;582.550,00;0,00;CardMovement;2025-09-17;RCPT_000395;BARRIO FOODS;;;20.100,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;582.550,00;0,00;CardMovement;2025-09-13;RCPT_000396;BARRIO FOODS;;;51.300,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;582.550,00;0,00;CardMovement;2025-09-23;RCPT_000397;BARRIO FOODS;;;45.900,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;582.550,00;0,00;CardMovement;2025-09-05;RCPT_000398;NORTH GROCER;;;64.600,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;582.550,00;0,00;CardMovement;2025-09-16;RCPT_000399;GARDEN BOWL;;;27.800,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;582.550,00;0,00;CardMovement;2025-09-25;RCPT_000400;LATE TACO;;;22.700,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;582.550,00;0,00;CardMovement;2025-09-08;RCPT_000401;OAK CAFE;;;10.000,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;582.550,00;0,00;CardMovement;2025-09-16;RCPT_000402;MINI STOP;;;5.200,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;582.550,00;0,00;CardMovement;2025-09-04;RCPT_000403;MINI STOP;;;5.400,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;582.550,00;0,00;CardMovement;2025-09-18;RCPT_000404;URBAN CART;;;16.300,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;582.550,00;0,00;CardMovement;2025-09-21;RCPT_000405;HOME CLICK;;;63.100,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;582.550,00;0,00;CardMovement;2025-09-20;RCPT_000406;URBAN THREADS;;;32.200,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;582.550,00;0,00;CardMovement;2025-09-14;RCPT_000407;CITY GAS;;;24.900,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;582.550,00;0,00;CardMovement;2025-09-12;RCPT_000408;FUEL POINT NORTH;;;34.500,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;582.550,00;0,00;CardMovement;2025-09-21;RCPT_000409;AQUA HOME;;;45.600,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;582.550,00;0,00;CardMovement;2025-09-20;RCPT_000410;ATELIER NINE RETURN CREDIT;;;-14.100,00;0,00
Santander;AMEX;2025-09-26;2025-10-04;950.450,00;0,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;582.550,00;0,00;CardMovement;2025-09-18;RCPT_000411;HOME BASICS DESK;2;4;68.750,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;437.100,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;;;;;PastPayment;2025-09-08;;PREVIOUS TOTAL PAYMENT;;;-437.100,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;326.600,00;0,00;CardMovement;2025-09-06;RCPT_000412;GREEN CART;;;46.800,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;326.600,00;0,00;CardMovement;2025-09-20;RCPT_000413;NORTH GROCER;;;61.600,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;326.600,00;0,00;CardMovement;2025-09-01;RCPT_000414;GARDEN BOWL;;;21.700,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;326.600,00;0,00;CardMovement;2025-09-02;RCPT_000415;LATE TACO;;;8.300,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;326.600,00;0,00;CardMovement;2025-09-09;RCPT_000416;SUNSET NOODLES;;;22.900,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;326.600,00;0,00;CardMovement;2025-09-01;RCPT_000417;BLUE MUG;;;9.100,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;326.600,00;0,00;CardMovement;2025-09-21;RCPT_000418;MORNING CUP;;;8.600,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;326.600,00;0,00;CardMovement;2025-09-01;RCPT_000419;MORNING CUP;;;7.300,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;326.600,00;0,00;CardMovement;2025-09-13;RCPT_000420;CORNER SNACKS;;;5.500,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;326.600,00;0,00;CardMovement;2025-09-20;RCPT_000421;HOME CLICK;;;78.500,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;326.600,00;0,00;CardMovement;2025-09-18;RCPT_000422;LITTLE BOOK NOOK;;;12.700,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;326.600,00;0,00;CardMovement;2025-09-02;RCPT_000423;BRIGHT CELL MOBILE;;;22.000,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;326.600,00;0,00;CardMovement;2025-09-01;RCPT_000424;CLOUD MUSIC;;;11.200,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2001;ALPHA_HOUSEHOLD_RAW;326.600,00;0,00;CardMovement;2025-09-19;RCPT_000425;STREAMBOX PREMIUM;;;10.400,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;;;;;PastPayment;;;PREVIOUS TOTAL BALANCE;;;587.950,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;;;;;PastPayment;2025-09-08;;PREVIOUS TOTAL PAYMENT;;;-587.950,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;726.650,00;0,00;CardMovement;2025-09-18;RCPT_000426;BARRIO FOODS;;;37.800,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;726.650,00;0,00;CardMovement;2025-09-20;RCPT_000427;NORTH GROCER;;;31.200,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;726.650,00;0,00;CardMovement;2025-09-09;RCPT_000428;BARRIO FOODS;;;45.800,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;726.650,00;0,00;CardMovement;2025-09-13;RCPT_000429;GREEN CART;;;80.400,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;726.650,00;0,00;CardMovement;2025-09-21;RCPT_000430;SUNSET NOODLES;;;27.900,00;0,00
Visa Prisma;VISA;2025-09-22;2025-10-02;1.053.250,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;726.650,00;0,00;CardMovement;2025-09-13;RCPT_000431;URBAN WRAPS;;;12.000,00;0,00
